city,title,rank,point,tag,link,review
Baltimore,Papi’s Tacos,102,4.0,"['Mexican', 'Cocktail Bars']",/biz/papis-tacos-baltimore,(605 reviews)
Baltimore,Gertrude’s,103,3.9,"['American (New)', 'Breakfast & Brunch', 'Venues & Event Spaces']",/biz/gertrudes-baltimore,(453 reviews)
Baltimore,Ekiben,104,4.7,"['Asian Fusion', 'Sandwiches']",/biz/ekiben-baltimore-4,(214 reviews)
Baltimore,Grano Pasta Bar,105,4.0,"['Italian', 'Desserts', 'Pasta Shops']",/biz/grano-pasta-bar-baltimore,(305 reviews)
Baltimore,Creole Soul Restaurant,106,4.0,"['Cajun/Creole', 'Soul Food', 'Southern']",/biz/creole-soul-restaurant-baltimore-2,(147 reviews)
Baltimore,Drift Bar,107,3.1,"['Cocktail Bars', 'Seafood']",/biz/drift-bar-baltimore,(22 reviews)
Baltimore,Phillips Seafood,108,3.4,"['Seafood', 'Bars']",/biz/phillips-seafood-baltimore,(1.9k reviews)
Baltimore,The Empanada Lady,109,4.2,"['Empanadas', 'Puerto Rican']",/biz/the-empanada-lady-baltimore-2,(9 reviews)
Baltimore,Be More Thai Restaurant,110,4.7,"['Thai', 'Noodles', 'Salad']",/biz/be-more-thai-restaurant-baltimore,(102 reviews)
Baltimore,Halo Hawaiian BBQ & Poke Bar,161,4.5,"['Barbeque', 'Hawaiian', 'Poke']",/biz/halo-hawaiian-bbq-and-poke-bar-arbutus,(206 reviews)
Baltimore,Sally O’s,162,4.6,"['Bars', 'American (Traditional)', 'Tapas/Small Plates']",/biz/sally-os-baltimore,(120 reviews)
Baltimore,Whitehall Mill,163,4.5,['Food Court'],/biz/whitehall-mill-baltimore-2,(28 reviews)
Baltimore,Chucks Trading Post,164,4.1,"['Breakfast & Brunch', 'Grocery', 'Sandwiches']",/biz/chucks-trading-post-baltimore,(144 reviews)
Baltimore,Brendali Italian Ristorante,165,4.3,['Italian'],/biz/brendali-italian-ristorante-baltimore-2,(278 reviews)
Baltimore,Chef BobbyD Restaurant,166,4.6,['Caribbean'],/biz/chef-bobbyd-restaurant-baltimore-2,(209 reviews)
Baltimore,OctoBar,167,4.7,"['Bars', 'Tapas/Small Plates', 'Burgers']",/biz/octobar-baltimore,(21 reviews)
Baltimore,The Bluebird Cocktail Room,168,4.2,"['Cocktail Bars', 'Gastropubs', 'Tapas/Small Plates']",/biz/the-bluebird-cocktail-room-baltimore,(266 reviews)
Baltimore,Koco’s Pub,169,4.6,"['Pubs', 'Seafood', 'Sandwiches']",/biz/kocos-pub-baltimore,(692 reviews)
Baltimore,Ouzo Bay,170,3.8,"['Greek', 'Seafood', 'Mediterranean']",/biz/ouzo-bay-baltimore,(562 reviews)
Baltimore,Riverside Taphouse,191,4.6,"['American (Traditional)', 'Wine Bars', 'Breakfast & Brunch']",/biz/riverside-taphouse-baltimore,(57 reviews)
Baltimore,osteria pirata,192,3.6,"['Italian', 'Desserts', 'Wine Bars']",/biz/osteria-pirata-baltimore,(10 reviews)
Baltimore,Franchesca’s Empanadas Cafe,193,4.8,"['Cafes', 'Empanadas']",/biz/franchesca-s-empanadas-cafe-baltimore-3,(102 reviews)
Baltimore,16 On The Park,194,3.3,"['Seafood', 'American (New)']",/biz/16-on-the-park-baltimore-4,(94 reviews)
Baltimore,Mystic Burrito,195,4.6,['Mexican'],/biz/mystic-burrito-baltimore,(53 reviews)
Baltimore,Koshary Corner,196,4.7,"['Egyptian', 'Mediterranean', 'Vegan']",/biz/koshary-corner-baltimore,(90 reviews)
Baltimore,Villagio Cafe,197,4.5,"['Persian/Iranian', 'Halal', 'Middle Eastern']",/biz/villagio-cafe-baltimore,(338 reviews)
Baltimore,Arepi,198,5.0,"['Venezuelan', 'Pop-Up Restaurants']",/biz/arepi-baltimore,(1 review)
Baltimore,Dodah’s Kitchen,199,4.4,"['Vegan', 'Bakeries', 'Soul Food']",/biz/dodahs-kitchen-baltimore,(54 reviews)
Baltimore,Lebanese Taverna,200,3.8,"['Mediterranean', 'Lebanese', 'Vegetarian']",/biz/lebanese-taverna-baltimore,(543 reviews)
Ann Arbor,Evergreen Downtown,41,4.0,['Chinese'],/biz/evergreen-downtown-ann-arbor,(7 reviews)
Ann Arbor,Banh Mi Street Food,42,4.0,"['Vietnamese', 'Noodles', 'Sandwiches']",/biz/banh-mi-street-food-ann-arbor,(15 reviews)
Ann Arbor,Side Biscuit,43,4.4,['Chicken Wings'],/biz/side-biscuit-ann-arbor,(52 reviews)
Ann Arbor,Slurping Turtle,44,3.7,"['Sushi Bars', 'Ramen']",/biz/slurping-turtle-ann-arbor,(628 reviews)
Ann Arbor,Knight’s Steak House,45,3.8,"['Steakhouses', 'American (Traditional)']",/biz/knights-steak-house-ann-arbor,(308 reviews)
Ann Arbor,Ricewood,46,4.6,"['Barbeque', 'Food Trucks']",/biz/ricewood-ann-arbor,(142 reviews)
Ann Arbor,Ricewood,47,4.7,['Barbeque'],/biz/ricewood-ann-arbor-2,(38 reviews)
Ann Arbor,Everest Sherpa Restaurant,48,4.4,"['Himalayan/Nepalese', 'Indian']",/biz/everest-sherpa-restaurant-ann-arbor,(266 reviews)
Ann Arbor,Zingerman’s Roadhouse,49,3.7,"['American (Traditional)', 'Venues & Event Spaces', 'Breakfast & Brunch']",/biz/zingermans-roadhouse-ann-arbor,(1.4k reviews)
Ann Arbor,The Chop House,50,3.9,['Steakhouses'],/biz/the-chop-house-ann-arbor,(513 reviews)
Ann Arbor,Juicy Kitchen,81,4.5,"['Breakfast & Brunch', 'Gluten-Free', 'Coffee & Tea']",/biz/juicy-kitchen-ann-arbor-3,(364 reviews)
Ann Arbor,Taystee’s Burgers,82,4.5,"['Burgers', 'Hot Dogs', 'Chicken Wings']",/biz/taystees-burgers-ann-arbor-2,(30 reviews)
Ann Arbor,Share Wine Lounge and Small Plate Bistro,83,4.3,"['Tapas/Small Plates', 'Wine Bars']",/biz/share-wine-lounge-and-small-plate-bistro-ann-arbor,(23 reviews)
Ann Arbor,Lan City Noodle Bar,84,3.7,"['Noodles', 'Chinese', 'Bubble Tea']",/biz/lan-city-noodle-bar-ann-arbor,(41 reviews)
Ann Arbor,Asian Legend,85,3.2,"['Taiwanese', 'Szechuan']",/biz/asian-legend-ann-arbor,(195 reviews)
Ann Arbor,Blazin Coop,86,4.5,"['Food Trucks', 'French', 'Sandwiches']",/biz/blazin-coop-ann-arbor,(2 reviews)
Ann Arbor,Dalat,87,4.2,['Vietnamese'],/biz/dalat-ann-arbor,(103 reviews)
Ann Arbor,Arirang,88,4.0,['Korean'],/biz/arirang-ann-arbor,(212 reviews)
Ann Arbor,Poke Fish,89,4.5,"['Poke', 'Japanese']",/biz/poke-fish-ann-arbor-2,(315 reviews)
Ann Arbor,Old Town Tavern,90,3.9,"['Bars', 'American (Traditional)']",/biz/old-town-tavern-ann-arbor,(133 reviews)
Ann Arbor,Blue Tractor BBQ & Brewery,111,3.4,"['Breweries', 'Pubs', 'American (Traditional)']",/biz/blue-tractor-bbq-and-brewery-ann-arbor-2,(605 reviews)
Ann Arbor,Bewon,112,4.1,['Korean'],/biz/bewon-ann-arbor-2,(157 reviews)
Ann Arbor,Evergreen Restaurant,113,3.3,['Chinese'],/biz/evergreen-restaurant-ann-arbor,(318 reviews)
Ann Arbor,Seoul Garden,114,3.5,"['Korean', 'Steakhouses']",/biz/seoul-garden-ann-arbor,(335 reviews)
Ann Arbor,Curry On,115,3.9,['Indian'],/biz/curry-on-ann-arbor,(244 reviews)
Ann Arbor,The Ravens Club,116,3.8,"['American (Traditional)', 'Lounges']",/biz/the-ravens-club-ann-arbor,(324 reviews)
Ann Arbor,Broadway Cafe & Hoagie,117,4.4,"['Korean', 'Sandwiches', 'Cheesesteaks']",/biz/broadway-cafe-and-hoagie-ann-arbor,(135 reviews)
Ann Arbor,Grizzly Peak Brewing Company,118,3.6,"['Breweries', 'American (Traditional)', 'Pubs']",/biz/grizzly-peak-brewing-company-ann-arbor-2,(619 reviews)
Ann Arbor,Aroma Indian Cuisine - Ann Arbor,119,3.9,['Indian'],/biz/aroma-indian-cuisine-ann-arbor-ann-arbor-2,(95 reviews)
Ann Arbor,MaMa Satto,120,3.3,"['Sushi Bars', 'Korean', 'Noodles']",/biz/mama-satto-ann-arbor-2,(103 reviews)
Ann Arbor,The Lunch Room - Bakery & Cafe,151,4.5,"['Bakeries', 'Cafes', 'Beverage Store']",/biz/the-lunch-room-bakery-and-cafe-ann-arbor-2,(64 reviews)
Ann Arbor,Fleetwood Diner,152,3.2,['Diners'],/biz/fleetwood-diner-ann-arbor,(382 reviews)
Ann Arbor,K&D Bistro,153,4.5,"['Vietnamese', 'Noodles', 'Vegetarian']",/biz/k-and-d-bistro-ypsilanti-7,(129 reviews)
Ann Arbor,The Jefferson Market,154,4.6,"['Breakfast & Brunch', 'Salad', 'Sandwiches']",/biz/the-jefferson-market-ann-arbor,(113 reviews)
Ann Arbor,Totoro,155,3.7,"['Sushi Bars', 'Japanese']",/biz/totoro-ann-arbor,(315 reviews)
Ann Arbor,Whitmore Lake Tavern,156,3.9,"['Beer Bar', 'Seafood', 'Steakhouses']",/biz/whitmore-lake-tavern-whitmore-lake,(94 reviews)
Ann Arbor,Sadako Japanese Restaurant,157,3.5,"['Japanese', 'Sushi Bars']",/biz/sadako-japanese-restaurant-ann-arbor,(324 reviews)
Ann Arbor,Petrovich Family Grill,158,5.0,"['American (Traditional)', 'Wraps']",/biz/petrovich-family-grill-ann-arbor,(1 review)
Ann Arbor,Fillmore Bar & Grill,159,3.7,"['American (Traditional)', 'Cocktail Bars', 'Beer Bar']",/biz/fillmore-bar-and-grill-dexter,(63 reviews)
Ann Arbor,Tmaz Taqueria Dexter,160,4.3,['Mexican'],/biz/tmaz-taqueria-dexter-ann-arbor,(12 reviews)
Ann Arbor,Earthen Jar,201,4.1,"['Vegetarian', 'Indian']",/biz/earthen-jar-ann-arbor,(197 reviews)
Ann Arbor,EJ’s Gourmet Street Cuisine,202,4.8,"['Hot Dogs', 'Street Vendors']",/biz/ejs-gourmet-street-cuisine-detroit-2,(11 reviews)
Ann Arbor,Ayse’s Turkish Cafe,203,4.0,"['Turkish', 'Gluten-Free']",/biz/ayses-turkish-cafe-ann-arbor,(77 reviews)
Ann Arbor,Alpha Koney Island,204,4.3,"['American (Traditional)', 'Greek', 'Breakfast & Brunch']",/biz/alpha-koney-island-ann-arbor-2,(23 reviews)
Ann Arbor,Desi Ruchulu Indian Cuisine,205,4.2,['Indian'],/biz/desi-ruchulu-indian-cuisine-ann-arbor,(36 reviews)
Ann Arbor,MAIZ Mexican Cantina,206,4.1,['Mexican'],/biz/maiz-mexican-cantina-ypsilanti-7,(826 reviews)
Ann Arbor,Quickly - Ann Arbor,207,4.3,"['Bubble Tea', 'Juice Bars & Smoothies', 'Cafes']",/biz/quickly-ann-arbor-ann-arbor-3,(55 reviews)
Ann Arbor,Bell’s Diner,208,4.0,"['Diners', 'Breakfast & Brunch', 'Korean']",/biz/bells-diner-ann-arbor,(190 reviews)
Ann Arbor,Paraiso Mexican Restaurant,209,4.7,['Mexican'],/biz/paraiso-mexican-restaurant-saline,(30 reviews)
Ann Arbor,Bobcat Bonnie’s,210,4.0,"['American (New)', 'Gastropubs']",/biz/bobcat-bonnies-ypsilanti,(135 reviews)
Detroit,Wright & Company,1,4.3,"['Gastropubs', 'American (New)', 'Tapas/Small Plates']",/biz/wright-and-company-detroit-3,(1k reviews)
Detroit,Mad Nice,2,4.0,['Italian'],/biz/mad-nice-detroit-3,(168 reviews)
Detroit,BARDA Detroit,3,4.4,"['Bars', 'Argentine']",/biz/barda-detroit-detroit,(153 reviews)
Detroit,Selden Standard,4,4.4,"['American (New)', 'Sandwiches']",/biz/selden-standard-detroit,(1.3k reviews)
Detroit,Vigilante Kitchen,5,4.1,"['American (New)', 'Asian Fusion']",/biz/vigilante-kitchen-detroit,(16 reviews)
Detroit,Bar Pigalle,6,4.5,"['Cocktail Bars', 'French', 'Wine Bars']",/biz/bar-pigalle-detroit,(75 reviews)
Detroit,Oak & Reel,7,4.6,"['Italian', 'Seafood']",/biz/oak-and-reel-detroit,(197 reviews)
Detroit,Chartreuse,8,4.6,"['American (New)', 'Tapas/Small Plates', 'Cocktail Bars']",/biz/chartreuse-detroit,(822 reviews)
Detroit,Supergeil,9,4.4,"['Bars', 'Mediterranean', 'Turkish']",/biz/supergeil-detroit,(137 reviews)
Detroit,Grey Ghost Detroit,10,4.2,"['American (Traditional)', 'Beer Bar', 'Cocktail Bars']",/biz/grey-ghost-detroit-detroit,(1k reviews)
Detroit,Three Legged Goat,71,3.6,"['Sports Bars', 'American (Traditional)', 'Pizza']",/biz/three-legged-goat-detroit,(33 reviews)
Detroit,Mootz Pizzeria + Bar,72,4.3,"['Pizza', 'Bars']",/biz/mootz-pizzeria-bar-detroit,(454 reviews)
Detroit,Small World Kitchen,73,4.4,['Cafes'],/biz/small-world-kitchen-detroit,(11 reviews)
Detroit,Boulder’s Bistro & Brew,74,5.0,"['Beer Bar', 'Juice Bars & Smoothies', 'Chicken Wings']",/biz/boulders-bistro-and-brew-detroit,(1 review)
Detroit,La Casa,75,4.1,"['American (New)', 'Cigar Bars', 'Lounges']",/biz/la-casa-detroit,(72 reviews)
Detroit,Parc,76,3.9,"['American (New)', 'Bars', 'Breakfast & Brunch']",/biz/parc-detroit,(967 reviews)
Detroit,La Feria,77,4.1,"['Tapas Bars', 'Spanish']",/biz/la-feria-detroit,(435 reviews)
Detroit,TheSpottruk,78,4.3,"['Food Trucks', 'Tacos']",/biz/thespottruk-dearborn,(3 reviews)
Detroit,Mumma Maria’s House,79,4.6,['Italian'],/biz/mumma-marias-house-detroit,(75 reviews)
Detroit,Joe Louis Southern Kitchen,80,3.7,"['Breakfast & Brunch', 'American (Traditional)', 'American (New)']",/biz/joe-louis-southern-kitchen-detroit,(148 reviews)
Detroit,Fat Salmon Sushi,111,4.3,"['Sushi Bars', 'Japanese']",/biz/fat-salmon-sushi-hamtramck-2,(91 reviews)
Detroit,Cadillac Lodge,112,4.2,"['Cocktail Bars', 'Pop-Up Restaurants']",/biz/cadillac-lodge-detroit,(20 reviews)
Detroit,D.PRIME Steakhouse,113,4.2,"['Steakhouses', 'Bars', 'Seafood']",/biz/d-prime-steakhouse-detroit-2,(71 reviews)
Detroit,Bunny Bunny,114,4.0,"['Chinese', 'Southern', 'Indian']",/biz/bunny-bunny-detroit,(60 reviews)
Detroit,Pho Lucky - Detroit,115,4.0,['Vietnamese'],/biz/pho-lucky-detroit-detroit,(268 reviews)
Detroit,Empire Kitchen & Cocktails,116,3.3,"['American (New)', 'Bars', 'American (Traditional)']",/biz/empire-kitchen-and-cocktails-detroit-3,(49 reviews)
Detroit,Boostan Cafe,117,4.7,"['American (Traditional)', 'Middle Eastern', 'Juice Bars & Smoothies']",/biz/boostan-cafe-hamtramck-2,(252 reviews)
Detroit,Pie Sci,118,4.5,['Pizza'],/biz/pie-sci-detroit-3,(322 reviews)
Detroit,Maru Sushi & Grill Detroit,119,4.0,"['Sushi Bars', 'Seafood', 'Desserts']",/biz/maru-sushi-and-grill-detroit-detroit,(498 reviews)
Detroit,Barrel House,120,4.7,"['American (New)', 'Cocktail Bars']",/biz/barrel-house-ferndale,(13 reviews)
Detroit,Harry’s Detroit Bar & Grill,151,3.8,"['Sports Bars', 'American (Traditional)']",/biz/harrys-detroit-detroit-4,(160 reviews)
Detroit,Antojitos Southwest,152,4.3,['Food Stands'],/biz/antojitos-southwest-detroit,(23 reviews)
Detroit,Culantro,153,4.2,"['Peruvian', 'Latin American', 'Chicken Shop']",/biz/culantro-ferndale,(249 reviews)
Detroit,Frenchy’s Poutinery,154,4.3,"['Poutineries', 'Fast Food']",/biz/frenchys-poutinery-windsor,(123 reviews)
Detroit,Brooklyn Street Local,155,4.2,"['Diners', 'Vegetarian', 'Vegan']",/biz/brooklyn-street-local-detroit,(319 reviews)
Detroit,Charminar Biryani house express,156,4.0,['Indian'],/biz/charminar-biryani-house-express-detroit,(26 reviews)
Detroit,The Potato Place,157,3.9,"['American (Traditional)', 'Ice Cream & Frozen Yogurt', 'Desserts']",/biz/the-potato-place-detroit,(135 reviews)
Detroit,Sweetwater Tavern,158,3.4,"['Bars', 'American (Traditional)', 'Chicken Wings']",/biz/sweetwater-tavern-detroit,(649 reviews)
Detroit,Mia’s Tiendita,159,4.5,['Mexican'],/biz/mia-s-tiendita-detroit,(2 reviews)
Detroit,Shottys Kitchen Halal,160,4.5,['Sandwiches'],/biz/shottys-kitchen-halal-detroit,(2 reviews)
Detroit,Anita’s Kitchen,191,4.8,"['Mediterranean', 'Juice Bars & Smoothies', 'Burgers']",/biz/anitas-kitchen-detroit,(8 reviews)
Detroit,Brew Detroit,192,4.2,"['Breweries', 'Beer Bar', 'American (Traditional)']",/biz/brew-detroit-detroit,(100 reviews)
Detroit,Great Lakes Burger & Pizza Bar,193,3.3,"['Burgers', 'Pizza', 'Chicken Wings']",/biz/great-lakes-burger-and-pizza-bar-detroit,(15 reviews)
Detroit,Jubba Restaurant,194,4.5,"['Canadian (New)', 'African']",/biz/jubba-restaurant-windsor,(26 reviews)
Detroit,The Carvery,195,4.6,"['Salad', 'Soup', 'Sandwiches']",/biz/the-carvery-windsor,(54 reviews)
Detroit,Sisters On A Roll,196,5.0,"['American (New)', 'American (Traditional)']",/biz/sisters-on-a-roll-detroit-2,(1 review)
Detroit,Pizza Cat Max,197,4.0,"['Pizza', 'Cocktail Bars', 'Chicken Wings']",/biz/pizza-cat-max-detroit,(41 reviews)
Detroit,Midtown Shangri-La,198,3.7,"['Dim Sum', 'Sushi Bars']",/biz/midtown-shangri-la-detroit,(303 reviews)
Detroit,Table No 2 Restaurant,199,2.7,"['Seafood', 'Wine Bars', 'Soup']",/biz/table-no-2-restaurant-detroit-3,(14 reviews)
Detroit,Armando’s,200,3.2,['Mexican'],/biz/armandos-detroit,(269 reviews)
Minneapolis,The Lowry,41,3.9,"['Bars', 'American (Traditional)', 'Breakfast & Brunch']",/biz/the-lowry-minneapolis,(831 reviews)
Minneapolis,Sanjusan,42,4.5,"['Pizza', 'Specialty Food']",/biz/sanjusan-minneapolis-2,(216 reviews)
Minneapolis,Nolo’s Kitchen & Bar,43,4.1,"['Bars', 'Breakfast & Brunch', 'American (Traditional)']",/biz/nolos-kitchen-and-bar-minneapolis,(307 reviews)
Minneapolis,Tenant Restaurant,44,4.5,['American (New)'],/biz/tenant-restaurant-minneapolis,(131 reviews)
Minneapolis,Maison Margaux,45,4.1,"['Bars', 'Venues & Event Spaces', 'Brasseries']",/biz/maison-margaux-minneapolis,(51 reviews)
Minneapolis,Guacaya Bistreaux,46,4.2,"['Cocktail Bars', 'Latin American', 'Tapas/Small Plates']",/biz/guacaya-bistreaux-minneapolis,(69 reviews)
Minneapolis,Clay Oven,47,4.5,"['Indian', 'Seafood', 'Soup']",/biz/clay-oven-minneapolis,(6 reviews)
Minneapolis,Petite Leon,48,4.5,"['Mexican', 'Wine Bars']",/biz/petite-leon-minneapolis,(110 reviews)
Minneapolis,The Test Kitchen,49,4.9,"['Donuts', 'American (Traditional)', 'Burgers']",/biz/the-test-kitchen-minneapolis,(44 reviews)
Minneapolis,Colita,50,4.5,"['American (New)', 'Mexican']",/biz/colita-minneapolis,(493 reviews)
Minneapolis,Hola Arepa,61,4.3,"['Latin American', 'Salad', 'Breakfast & Brunch']",/biz/hola-arepa-minneapolis-4,(1k reviews)
Minneapolis,Zen Box Izakaya,62,4.1,"['Ramen', 'Izakaya', 'Tapas Bars']",/biz/zen-box-izakaya-minneapolis,(705 reviews)
Minneapolis,Eat Street Crossing,63,3.8,['Food Court'],/biz/eat-street-crossing-minneapolis,(51 reviews)
Minneapolis,ie Italian Eatery,64,4.3,['Italian'],/biz/ie-italian-eatery-minneapolis,(448 reviews)
Minneapolis,Farmers Kitchen + Bar,65,3.6,['American (New)'],/biz/farmers-kitchen-bar-minneapolis,(66 reviews)
Minneapolis,All Saints,66,4.5,"['American (New)', 'Cocktail Bars']",/biz/all-saints-minneapolis,(48 reviews)
Minneapolis,Snack Bar,67,4.4,"['Pizza', 'Tapas/Small Plates']",/biz/snack-bar-minneapolis,(102 reviews)
Minneapolis,Francis Burger Joint,68,4.8,"['Burgers', 'Bars', 'Vegan']",/biz/francis-burger-joint-minneapolis-2,(79 reviews)
Minneapolis,Stray Dog,69,4.2,"['American (New)', 'Breakfast & Brunch', 'Burgers']",/biz/stray-dog-minneapolis-2,(168 reviews)
Minneapolis,Blondette,70,4.1,['French'],/biz/blondette-minneapolis-2,(60 reviews)
Minneapolis,Steele & Hops,121,4.2,"['American (Traditional)', 'Tapas/Small Plates', 'Cocktail Bars']",/biz/steele-and-hops-st-anthony-2,(190 reviews)
Minneapolis,Half Fancy,122,3.7,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",/biz/half-fancy-minneapolis,(15 reviews)
Minneapolis,Samarkand,123,4.4,['Uzbek'],/biz/samarkand-minneapolis,(39 reviews)
Minneapolis,Day Block Brewing Company - Pizza Place & Brewpub,124,3.9,"['Pizza', 'Breweries', 'Pubs']",/biz/day-block-brewing-company-pizza-place-and-brewpub-minneapolis,(324 reviews)
Minneapolis,Crooked Pint Ale House,125,3.4,"['American (Traditional)', 'Sports Bars', 'Tacos']",/biz/crooked-pint-ale-house-minneapolis,(314 reviews)
Minneapolis,The Block Food & Drink,126,4.2,"['American (New)', 'Cocktail Bars', 'Breakfast & Brunch']",/biz/the-block-saint-louis-park,(322 reviews)
Minneapolis,Ovation,127,4.5,['American (Traditional)'],/biz/ovation-minneapolis,(2 reviews)
Minneapolis,Heather’s,128,4.7,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']",/biz/heathers-minneapolis,(153 reviews)
Minneapolis,Wrecktangle Pizza,129,4.4,['Pizza'],/biz/wrecktangle-pizza-minneapolis-2,(50 reviews)
Minneapolis,Great American Grill,130,4.0,['American (Traditional)'],/biz/great-american-grill-minneapolis,(4 reviews)
Minneapolis,Bricksworth Beer Co,161,4.1,"['Brewpubs', 'Pizza', 'Chicken Wings']",/biz/bricksworth-beer-co-minneapolis,(18 reviews)
Minneapolis,Barrio,162,3.5,"['Mexican', 'Cocktail Bars']",/biz/barrio-minneapolis,(513 reviews)
Minneapolis,Boludo,163,2.0,"['Pizza', 'Empanadas']",/biz/boludo-saint-paul-2,(1 review)
Minneapolis,The Briar,164,4.9,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",/biz/the-briar-minneapolis,(8 reviews)
Minneapolis,HILLTRIBE + MEE-KA,165,4.7,"['Asian Fusion', 'Pop-Up Restaurants']",/biz/hilltribe-mee-ka-minneapolis,(3 reviews)
Minneapolis,The Nicollet Diner,166,3.1,"['Diners', 'Breakfast & Brunch', 'Burgers']",/biz/the-nicollet-diner-minneapolis-7,(447 reviews)
Minneapolis,Dan Kelly’s Pub,167,3.9,"['Burgers', 'Fish & Chips', 'Irish']",/biz/dan-kellys-pub-minneapolis,(96 reviews)
Minneapolis,Red Cow,168,4.4,"['Burgers', 'Bars', 'American (New)']",/biz/red-cow-minneapolis-7,(939 reviews)
Minneapolis,Iconos Gastro Cantina,169,4.1,"['Mexican', 'Desserts', 'Cocktail Bars']",/biz/iconos-gastro-cantina-minneapolis-2,(69 reviews)
Minneapolis,410 Oak Grove,170,,['American (New)'],/biz/410-oak-grove-minneapolis,
Minneapolis,Relish,181,4.4,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",/biz/relish-minneapolis,(9 reviews)
Minneapolis,Rincón 38,182,4.4,"['Tapas/Small Plates', 'Spanish']",/biz/rinc%C3%B3n-38-minneapolis-2,(295 reviews)
Minneapolis,Eli’s Food & Cocktails,183,4.1,"['American (Traditional)', 'Pubs']",/biz/elis-food-and-cocktails-minneapolis,(316 reviews)
Minneapolis,Hazelwood Food & Drink,184,4.1,"['American (Traditional)', 'Seafood', 'Breakfast & Brunch']",/biz/hazelwood-food-and-drink-st-louis-park,(113 reviews)
Minneapolis,Trax Burgers And Bar,185,3.9,"['American (Traditional)', 'Bars', 'Breakfast & Brunch']",/biz/trax-burgers-and-bar-minneapolis,(39 reviews)
Minneapolis,Graze Provisions + Libations,186,3.9,"['Food Court', 'Venues & Event Spaces']",/biz/graze-provisions-libations-minneapolis,(134 reviews)
Minneapolis,Creekside Supper Club & Lounge,187,3.9,"['Supper Clubs', 'Lounges']",/biz/creekside-supper-club-and-lounge-minneapolis,(83 reviews)
Minneapolis,Barbette,188,3.8,"['French', 'Breakfast & Brunch']",/biz/barbette-minneapolis,(680 reviews)
Minneapolis,Animales Barbeque,189,5.0,"['Burgers', 'Barbeque', 'Food Trucks']",/biz/animales-barbeque-minneapolis-2,(8 reviews)
Minneapolis,Marnas Eatery and Lounge,190,4.6,"['Breakfast & Brunch', 'Juice Bars & Smoothies', 'Caribbean']",/biz/marnas-eatery-and-lounge-minneapolis-2,(84 reviews)
Saint Paul,Cossetta Alimentari,21,3.8,"['Italian', 'Pizza', 'Salad']",/biz/cossetta-alimentari-saint-paul,(965 reviews)
Saint Paul,Estelle,22,4.6,"['Wine Bars', 'Cocktail Bars', 'Italian']",/biz/estelle-saint-paul,(126 reviews)
Saint Paul,Dark Horse Bar & Eatery,23,3.8,"['American (Traditional)', 'Wine Bars', 'Cocktail Bars']",/biz/dark-horse-bar-and-eatery-st-paul-2,(248 reviews)
Saint Paul,Citizen Saint Paul,24,4.0,"['American (New)', 'Sports Bars', 'Breakfast & Brunch']",/biz/citizen-saint-paul-saint-paul,(1 review)
Saint Paul,The St. Paul Grill,25,3.9,"['American (Traditional)', 'Breakfast & Brunch']",/biz/the-st-paul-grill-st-paul-2,(303 reviews)
Saint Paul,Baldamar,26,4.5,"['American (New)', 'Steakhouses']",/biz/baldamar-roseville-3,(354 reviews)
Saint Paul,Lost Fox,27,4.0,"['Cafes', 'Coffee & Tea']",/biz/lost-fox-saint-paul,(33 reviews)
Saint Paul,The Loon Cafe,28,4.0,"['Bars', 'American (Traditional)']",/biz/the-loon-cafe-saint-paul-2,(42 reviews)
Saint Paul,bb.q Chicken St.Paul,29,4.6,"['Barbeque', 'Korean', 'Chicken Wings']",/biz/bb-q-chicken-st-paul-saint-paul-6,(8 reviews)
Saint Paul,DeGidio’s Restaurant & Bar,30,4.4,"['Italian', 'Venues & Event Spaces', 'Caterers']",/biz/degidios-restaurant-and-bar-saint-paul,(401 reviews)
Saint Paul,Seventh Street Truck Park,81,3.5,['Food Court'],/biz/seventh-street-truck-park-saint-paul-2,(79 reviews)
Saint Paul,Coconut Thai - Saint Paul,82,4.4,['Thai'],/biz/coconut-thai-saint-paul-saint-paul-2,(91 reviews)
Saint Paul,Surly Brewing,83,4.2,"['Breweries', 'Pizza']",/biz/surly-brewing-minneapolis,(1.3k reviews)
Saint Paul,Brasa Rotisserie,84,4.0,"['Southern', 'Caribbean']",/biz/brasa-rotisserie-saint-paul,(453 reviews)
Saint Paul,Tea house,85,3.8,['Szechuan'],/biz/tea-house-saint-paul-3,(196 reviews)
Saint Paul,Betty’s Kitchen Ethiopian Restaurant,86,5.0,['Ethiopian'],/biz/bettys-kitchen-ethiopian-restaurant-west-saint-paul,(7 reviews)
Saint Paul,Fogao Gaucho,87,4.6,"['Brazilian', 'Steakhouses', 'Wine Bars']",/biz/fogao-gaucho-bloomington-3,(51 reviews)
Saint Paul,Stockyards Tavern & Chop House,88,4.2,"['Steakhouses', 'American (Traditional)']",/biz/stockyards-tavern-and-chophouse-south-saint-paul-2,(70 reviews)
Saint Paul,Frank’s Levee Tavern,89,3.8,['Italian'],/biz/franks-levee-tavern-st-paul,(10 reviews)
